entry_time,exit_time,symbol,timeframe,asset_class,direction,exit_reason,label,gross_r,cost_r,net_r,risk_amount,money_pnl,equity_after,open_slots_in_use
2025-06-16 16:00:00+00:00,2025-06-20 12:00:00+00:00,EURJPY=X,4h,fx,short,sl,0,-1.0,0.0362,-1.0362,77.6,-80.42,7679.86,4
2025-06-16 16:00:00+00:00,2025-06-17 00:00:00+00:00,XRP-USD,4h,crypto,short,tp,1,3.0,0.2987,2.7013,76.8,207.46,7887.32,5
2025-06-16 19:00:00+00:00,2025-06-16 20:00:00+00:00,BTC-USD,1h,crypto,short,sl,0,-1.0,1.2345,-2.2345,78.87,-176.24,7711.08,5
2025-06-16 20:00:00+00:00,2025-06-17 16:00:00+00:00,CL=F,4h,commodities,short,sl,0,-1.0,0.045,-1.045,77.11,-80.58,7630.5,5
2025-06-17 00:00:00+00:00,2025-06-18 10:00:00+00:00,EURJPY=X,1h,fx,short,tp,1,3.0,0.0663,2.9337,76.3,223.85,7854.35,5
2025-06-17 16:00:00+00:00,2025-06-17 20:00:00+00:00,GBPUSD=X,4h,fx,long,sl,0,-1.0,0.084,-1.084,78.54,-85.14,7769.21,5
2025-06-17 21:00:00+00:00,2025-06-18 10:00:00+00:00,XRP-USD,1h,crypto,long,sl,0,-1.0,0.4259,-1.4259,77.69,-110.78,7658.42,5
2025-06-18 10:00:00+00:00,2025-06-18 13:00:00+00:00,BZ=F,1h,commodities,short,sl,0,-1.0,0.1945,-1.1945,76.58,-91.48,7566.94,4
2025-06-18 10:00:00+00:00,2025-06-18 12:00:00+00:00,CL=F,1h,commodities,short,sl,0,-1.0,0.1851,-1.1851,75.67,-89.68,7477.26,5
2025-06-18 12:00:00+00:00,2025-06-24 12:00:00+00:00,JPM,4h,us_stocks,short,sl,0,-1.0,0.0826,-1.0826,74.77,-80.95,7396.32,5
2025-06-18 13:30:00+00:00,2025-06-20 13:30:00+00:00,AAPL,1h,us_stocks,short,sl,0,-1.0,0.1319,-1.1319,73.96,-83.72,7312.6,5
2025-06-20 12:00:00+00:00,2025-06-23 16:00:00+00:00,VTI,4h,etfs,short,tp,1,3.0,0.1155,2.8845,73.13,210.93,7523.53,5
2025-06-20 13:30:00+00:00,2025-06-20 14:30:00+00:00,COST,1h,us_stocks,short,tp,1,3.0,0.2382,2.7618,75.24,207.78,7731.31,5
2025-06-20 14:30:00+00:00,2025-06-20 15:30:00+00:00,JNJ,1h,us_stocks,long,sl,0,-1.0,0.2014,-1.2014,77.31,-92.88,7638.43,5
2025-06-20 15:30:00+00:00,2025-06-23 13:30:00+00:00,JNJ,1h,us_stocks,long,tp,1,3.0,0.2438,2.7562,76.38,210.53,7848.96,5
2025-06-23 00:00:00+00:00,2025-06-25 00:00:00+00:00,GBPJPY=X,1d,fx,short,sl,0,-1.0,0.0128,-1.0128,78.49,-79.49,7769.47,5
2025-06-23 13:30:00+00:00,2025-06-23 16:30:00+00:00,GOOGL,1h,us_stocks,long,sl,0,-1.0,0.063,-1.063,77.69,-82.59,7686.88,5
2025-06-23 16:00:00+00:00,2025-06-23 20:00:00+00:00,CL=F,4h,commodities,long,sl,0,-1.0,0.08,-1.08,76.87,-83.02,7603.86,5
2025-06-23 16:30:00+00:00,2025-06-24 13:30:00+00:00,NVDA,1h,us_stocks,long,tp,1,3.0,0.0738,2.9262,76.04,222.51,7826.37,5
2025-06-23 20:00:00+00:00,2025-06-24 00:00:00+00:00,CL=F,4h,commodities,long,tp,1,3.0,0.1555,2.8445,78.26,222.62,8048.99,5
2025-06-24 00:00:00+00:00,2025-06-26 00:00:00+00:00,^GSPC,1d,indices,short,sl,0,-1.0,0.1184,-1.1184,80.49,-90.02,7958.96,5
2025-06-24 12:00:00+00:00,2025-06-25 12:00:00+00:00,^IXIC,4h,indices,short,sl,0,-1.0,0.1313,-1.1313,79.59,-90.04,7868.93,5
2025-06-24 13:30:00+00:00,2025-06-24 16:30:00+00:00,^GSPC,1h,indices,short,sl,0,-1.0,0.2233,-1.2233,78.69,-96.26,7772.67,5
2025-06-24 17:30:00+00:00,2025-06-25 13:30:00+00:00,CVX,1h,us_stocks,long,sl,0,-1.0,0.18,-1.18,77.73,-91.72,7680.95,5
2025-06-25 00:00:00+00:00,2025-06-26 00:00:00+00:00,SPY,1d,etfs,short,sl,0,-1.0,0.0841,-1.0841,76.81,-83.27,7597.68,5
2025-06-25 12:00:00+00:00,2025-06-27 12:00:00+00:00,AMZN,4h,us_stocks,short,sl,0,-1.0,0.0464,-1.0464,75.98,-79.5,7518.18,5
2025-06-25 13:30:00+00:00,2025-06-27 18:30:00+00:00,TSLA,1h,us_stocks,long,sl,0,-1.0,0.0339,-1.0339,75.18,-77.73,7440.45,5
2025-06-26 00:00:00+00:00,2025-07-23 00:00:00+00:00,AUDUSD=X,1d,fx,short,sl,0,-1.0,0.0281,-1.0281,74.4,-76.49,7363.95,3
2025-06-26 00:00:00+00:00,2025-06-30 04:00:00+00:00,NZDUSD=X,4h,fx,short,sl,0,-1.0,0.0515,-1.0515,73.64,-77.43,7286.52,4
2025-06-26 01:00:00+00:00,2025-06-26 03:00:00+00:00,SOL-USD,1h,crypto,short,sl,0,-1.0,0.6847,-1.6847,72.87,-122.75,7163.77,5
2025-06-26 03:00:00+00:00,2025-06-26 08:00:00+00:00,AUDUSD=X,1h,fx,short,sl,0,-1.0,0.1121,-1.1121,71.64,-79.67,7084.1,5
2025-06-26 08:00:00+00:00,2025-06-27 18:00:00+00:00,NZDUSD=X,1h,fx,short,tp,1,3.0,0.1127,2.8873,70.84,204.54,7288.64,5
2025-06-27 12:00:00+00:00,2025-06-30 12:00:00+00:00,META,4h,us_stocks,short,sl,0,-1.0,0.0694,-1.0694,72.89,-77.94,7210.7,5
2025-06-27 18:00:00+00:00,2025-06-30 02:00:00+00:00,EURJPY=X,1h,fx,long,sl,0,-1.0,0.087,-1.087,72.11,-78.38,7132.32,5
2025-06-27 18:30:00+00:00,2025-06-30 19:30:00+00:00,MSFT,1h,us_stocks,long,tp,1,3.0,0.1933,2.8067,71.32,200.18,7332.5,5
2025-06-30 04:00:00+00:00,2025-07-01 04:00:00+00:00,GBPJPY=X,4h,fx,long,sl,0,-1.0,0.04,-1.04,73.32,-76.26,7256.24,4
2025-06-30 04:00:00+00:00,2025-06-30 08:00:00+00:00,SI=F,4h,commodities,short,tp,1,3.0,0.2168,2.7832,72.56,201.95,7458.19,5
2025-06-30 10:00:00+00:00,2025-06-30 11:00:00+00:00,BTC-USD,1h,crypto,long,tp,1,3.0,3.9024,-0.9024,74.58,-67.31,7390.89,5
2025-06-30 13:00:00+00:00,2025-06-30 14:00:00+00:00,AUDUSD=X,1h,fx,short,sl,0,-1.0,0.1368,-1.1368,73.91,-84.02,7306.87,4
2025-06-30 13:30:00+00:00,2025-06-30 15:30:00+00:00,MSFT,1h,us_stocks,short,sl,0,-1.0,0.2566,-1.2566,73.07,-91.82,7215.05,5
2025-06-30 14:00:00+00:00,2025-06-30 15:00:00+00:00,EURJPY=X,1h,fx,short,sl,0,-1.0,0.0904,-1.0904,72.15,-78.67,7136.38,5
2025-06-30 15:00:00+00:00,2025-06-30 16:00:00+00:00,XRP-USD,1h,crypto,short,sl,0,-1.0,1.279,-2.279,71.36,-162.64,6973.74,5
2025-06-30 15:30:00+00:00,2025-06-30 17:30:00+00:00,HD,1h,us_stocks,long,sl,0,-1.0,0.1585,-1.1585,69.74,-80.79,6892.95,5
2025-06-30 16:00:00+00:00,2025-08-07 12:00:00+00:00,V,4h,us_stocks,short,tp,1,3.0,0.0386,2.9614,68.93,204.13,7097.08,5
2025-06-30 17:30:00+00:00,2025-06-30 19:30:00+00:00,PG,1h,us_stocks,long,tp,1,3.0,0.2955,2.7045,70.97,191.94,7289.02,5
2025-06-30 19:30:00+00:00,2025-07-01 13:30:00+00:00,UNH,1h,us_stocks,short,sl,0,-1.0,0.1086,-1.1086,72.89,-80.81,7208.21,4
2025-06-30 22:00:00+00:00,2025-07-01 05:00:00+00:00,GC=F,1h,commodities,short,sl,0,-1.0,0.2855,-1.2855,72.08,-92.66,7115.55,5
2025-07-01 04:00:00+00:00,2025-07-01 08:00:00+00:00,SOL-USD,4h,crypto,long,sl,0,-1.0,0.4032,-1.4032,71.16,-99.85,7015.7,5
2025-07-01 05:00:00+00:00,2025-07-01 07:00:00+00:00,SOL-USD,1h,crypto,long,sl,0,-1.0,0.3223,-1.3223,70.16,-92.77,6922.94,5
2025-07-01 08:00:00+00:00,2025-07-02 12:00:00+00:00,GBPJPY=X,4h,fx,long,sl,0,-1.0,0.0385,-1.0385,69.23,-71.89,6851.05,4
2025-07-01 08:00:00+00:00,2025-07-01 11:00:00+00:00,GBPJPY=X,1h,fx,long,sl,0,-1.0,0.0689,-1.0689,68.51,-73.23,6777.81,5
2025-07-01 12:00:00+00:00,2025-07-10 12:00:00+00:00,JNJ,4h,us_stocks,short,sl,0,-1.0,0.0969,-1.0969,67.78,-74.35,6703.47,5
2025-07-01 13:30:00+00:00,2025-07-01 14:30:00+00:00,WMT,1h,us_stocks,short,sl,0,-1.0,0.1821,-1.1821,67.03,-79.24,6624.23,5
2025-07-01 14:30:00+00:00,2025-07-01 15:30:00+00:00,^DJI,1h,indices,short,sl,0,-1.0,0.4089,-1.4089,66.24,-93.33,6530.9,5
2025-07-01 15:30:00+00:00,2025-07-03 13:30:00+00:00,DIA,1h,etfs,short,sl,0,-1.0,0.2909,-1.2909,65.31,-84.3,6446.59,5
2025-07-02 12:00:00+00:00,2025-07-03 12:00:00+00:00,GBPUSD=X,4h,fx,long,sl,0,-1.0,0.1011,-1.1011,64.47,-70.98,6375.61,5
2025-07-03 12:00:00+00:00,2025-07-07 00:00:00+00:00,AUDJPY=X,4h,fx,short,tp,1,3.0,0.0671,2.9329,63.76,186.99,6562.6,5
2025-07-03 13:30:00+00:00,2025-07-11 14:30:00+00:00,V,1h,us_stocks,short,tp,1,3.0,0.0925,2.9075,65.63,190.81,6753.4,5
2025-07-07 00:00:00+00:00,2025-07-08 00:00:00+00:00,EURJPY=X,1d,fx,short,sl,0,-1.0,0.0187,-1.0187,67.53,-68.8,6684.61,5
2025-07-08 00:00:00+00:00,2025-07-21 00:00:00+00:00,JPM,1d,us_stocks,long,tp,1,3.0,0.0537,2.9463,66.85,196.95,6881.56,5
2025-07-10 12:00:00+00:00,2025-07-11 12:00:00+00:00,GLD,4h,etfs,short,sl,0,-1.0,0.093,-1.093,68.82,-75.21,6806.35,5
2025-07-11 12:00:00+00:00,2025-07-15 12:00:00+00:00,EURJPY=X,4h,fx,short,sl,0,-1.0,0.0328,-1.0328,68.06,-70.29,6736.05,5
2025-07-11 14:30:00+00:00,2025-07-11 15:30:00+00:00,MA,1h,us_stocks,long,sl,0,-1.0,0.1535,-1.1535,67.36,-77.7,6658.35,5
2025-07-11 15:30:00+00:00,2025-07-11 17:30:00+00:00,V,1h,us_stocks,long,sl,0,-1.0,0.1646,-1.1646,66.58,-77.55,6580.8,5
2025-07-11 17:30:00+00:00,2025-07-11 19:30:00+00:00,UNH,1h,us_stocks,short,sl,0,-1.0,0.1392,-1.1392,65.81,-74.97,6505.84,5
2025-07-12 02:00:00+00:00,2025-07-12 12:00:00+00:00,SOL-USD,1h,crypto,short,tp,1,3.0,0.5996,2.4004,65.06,156.17,6662.01,5
2025-07-12 12:00:00+00:00,2025-07-12 15:00:00+00:00,SOL-USD,1h,crypto,long,sl,0,-1.0,0.6835,-1.6835,66.62,-112.15,6549.85,5
2025-07-12 23:00:00+00:00,2025-07-13 00:00:00+00:00,BNB-USD,1h,crypto,short,sl,0,-1.0,1.6229,-2.6229,65.5,-171.8,6378.06,5
2025-07-13 01:00:00+00:00,2025-07-13 06:00:00+00:00,XRP-USD,1h,crypto,short,sl,0,-1.0,0.3217,-1.3217,63.78,-84.3,6293.76,5
2025-07-13 21:00:00+00:00,2025-07-14 02:00:00+00:00,ETH-USD,1h,crypto,long,tp,1,3.0,1.0181,1.9819,62.94,124.74,6418.49,5
2025-07-14 03:00:00+00:00,2025-07-14 14:00:00+00:00,USDJPY=X,1h,fx,short,sl,0,-1.0,0.1323,-1.1323,64.18,-72.68,6345.82,5
2025-07-14 14:30:00+00:00,2025-07-14 15:30:00+00:00,XLE,1h,etfs,long,sl,0,-1.0,0.1628,-1.1628,63.46,-73.79,6272.03,5
2025-07-14 15:30:00+00:00,2025-07-15 13:30:00+00:00,HD,1h,us_stocks,long,sl,0,-1.0,0.1323,-1.1323,62.72,-71.02,6201.01,5
2025-07-15 12:00:00+00:00,2025-07-16 12:00:00+00:00,XLF,4h,etfs,long,sl,0,-1.0,0.1381,-1.1381,62.01,-70.57,6130.44,5
2025-07-15 14:00:00+00:00,2025-07-16 13:00:00+00:00,GBPUSD=X,1h,fx,long,sl,0,-1.0,0.1345,-1.1345,61.3,-69.55,6060.89,5
2025-07-16 12:00:00+00:00,2025-07-16 16:00:00+00:00,ETH-USD,4h,crypto,short,sl,0,-1.0,0.2809,-1.2809,60.61,-77.63,5983.25,5
2025-07-16 13:00:00+00:00,2025-07-16 15:00:00+00:00,AUDUSD=X,1h,fx,long,tp,1,3.0,0.1299,2.8701,59.83,171.73,6154.98,5
2025-07-16 15:00:00+00:00,2025-07-16 16:00:00+00:00,USDCHF=X,1h,fx,long,tp,1,3.0,0.2094,2.7906,61.55,171.76,6326.74,5
2025-07-16 16:00:00+00:00,2025-07-16 17:00:00+00:00,SOL-USD,1h,crypto,short,sl,0,-1.0,0.5341,-1.5341,63.27,-97.06,6229.68,4
2025-07-16 17:30:00+00:00,2025-07-16 18:30:00+00:00,^RUT,1h,indices,short,sl,0,-1.0,0.1384,-1.1384,62.3,-70.92,6158.76,4
2025-07-16 18:00:00+00:00,2025-07-17 01:00:00+00:00,BTC-USD,1h,crypto,short,tp,1,3.0,1.0082,1.9918,61.59,122.67,6281.43,5
2025-07-16 18:30:00+00:00,2025-07-22 19:30:00+00:00,COST,1h,us_stocks,long,sl,0,-1.0,0.0742,-1.0742,62.81,-67.48,6213.95,5
2025-07-17 01:00:00+00:00,2025-07-17 12:00:00+00:00,USDJPY=X,1h,fx,short,sl,0,-1.0,0.0437,-1.0437,62.14,-64.86,6149.1,5
2025-07-17 12:00:00+00:00,2025-07-17 15:00:00+00:00,NG=F,1h,commodities,short,tp,1,3.0,0.1434,2.8566,61.49,175.65,6324.75,5
2025-07-17 15:00:00+00:00,2025-07-17 17:00:00+00:00,AUDJPY=X,1h,fx,short,sl,0,-1.0,0.1856,-1.1856,63.25,-74.99,6249.77,5
2025-07-17 17:30:00+00:00,2025-07-17 18:30:00+00:00,XLF,1h,etfs,short,sl,0,-1.0,0.156,-1.156,62.5,-72.25,6177.52,5
2025-07-17 19:00:00+00:00,2025-07-17 21:00:00+00:00,ETH-USD,1h,crypto,short,sl,0,-1.0,0.5505,-1.5505,61.78,-95.78,6081.73,5
2025-07-17 23:00:00+00:00,2025-07-18 00:00:00+00:00,NZDUSD=X,1h,fx,short,sl,0,-1.0,0.2402,-1.2402,60.82,-75.43,6006.31,5
2025-07-18 00:00:00+00:00,2025-07-20 00:00:00+00:00,ETH-USD,1d,crypto,short,sl,0,-1.0,0.0878,-1.0878,60.06,-65.34,5940.97,5
2025-07-20 18:00:00+00:00,2025-07-20 20:00:00+00:00,ETH-USD,1h,crypto,long,sl,0,-1.0,0.646,-1.646,59.41,-97.79,5843.18,5
2025-07-20 20:00:00+00:00,2025-07-21 00:00:00+00:00,SOL-USD,4h,crypto,long,tp,1,3.0,0.3986,2.6014,58.43,152.01,5995.19,5
2025-07-21 00:00:00+00:00,2025-07-25 00:00:00+00:00,WMT,1d,us_stocks,short,sl,0,-1.0,0.0627,-1.0627,59.95,-63.71,5931.48,4
2025-07-21 00:00:00+00:00,2025-07-21 20:00:00+00:00,USDCHF=X,4h,fx,short,tp,1,3.0,0.0784,2.9216,59.31,173.29,6104.77,5
2025-07-21 21:00:00+00:00,2025-07-21 23:00:00+00:00,AUDJPY=X,1h,fx,long,tp,1,3.0,0.2015,2.7985,61.05,170.84,6275.61,5
2025-07-22 00:00:00+00:00,2025-07-23 12:00:00+00:00,XRP-USD,4h,crypto,long,sl,0,-1.0,0.1744,-1.1744,62.76,-73.7,6201.91,5
2025-07-22 19:30:00+00:00,2025-07-23 13:30:00+00:00,PG,1h,us_stocks,short,sl,0,-1.0,0.2023,-1.2023,62.02,-74.56,6127.35,5
2025-07-23 03:00:00+00:00,2025-07-23 14:00:00+00:00,GBPUSD=X,1h,fx,short,sl,0,-1.0,0.1256,-1.1256,61.27,-68.97,6058.38,5
2025-07-23 12:00:00+00:00,2025-07-23 20:00:00+00:00,ETH-USD,4h,crypto,long,sl,0,-1.0,0.2285,-1.2285,60.58,-74.43,5983.95,5
2025-07-23 13:30:00+00:00,2025-07-23 15:30:00+00:00,^DJI,1h,indices,short,sl,0,-1.0,0.2791,-1.2791,59.84,-76.54,5907.41,5
2025-07-23 14:30:00+00:00,2025-07-23 19:30:00+00:00,JNJ,1h,us_stocks,long,tp,1,3.0,0.1829,2.8171,59.07,166.42,6073.83,5
2025-07-23 15:30:00+00:00,2025-07-23 16:30:00+00:00,XLF,1h,etfs,short,sl,0,-1.0,0.2243,-1.2243,60.74,-74.36,5999.47,5
2025-07-23 17:30:00+00:00,2025-07-25 17:30:00+00:00,V,1h,us_stocks,short,sl,0,-1.0,0.1289,-1.1289,59.99,-67.73,5931.73,5
2025-07-23 19:30:00+00:00,2025-07-24 13:30:00+00:00,QQQ,1h,etfs,short,sl,0,-1.0,0.2133,-1.2133,59.32,-71.97,5859.76,5
2025-07-23 20:00:00+00:00,2025-07-24 03:00:00+00:00,AUDUSD=X,1h,fx,short,sl,0,-1.0,0.1054,-1.1054,58.6,-64.77,5794.99,5
2025-07-24 03:00:00+00:00,2025-07-24 11:00:00+00:00,NG=F,1h,commodities,long,tp,1,3.0,0.2905,2.7095,57.95,157.02,5952.01,5
2025-07-24 12:00:00+00:00,2025-07-25 08:00:00+00:00,GC=F,4h,commodities,long,sl,0,-1.0,0.2165,-1.2165,59.52,-72.41,5879.6,5
2025-07-24 13:30:00+00:00,2025-07-24 14:30:00+00:00,MA,1h,us_stocks,short,sl,0,-1.0,0.1465,-1.1465,58.8,-67.41,5812.19,5
2025-07-24 14:30:00+00:00,2025-07-24 15:30:00+00:00,UNH,1h,us_stocks,long,sl,0,-1.0,0.1363,-1.1363,58.12,-66.05,5746.15,5
2025-07-24 17:00:00+00:00,2025-07-25 00:00:00+00:00,BNB-USD,1h,crypto,short,tp,1,3.0,0.7723,2.2277,57.46,128.01,5874.15,5
2025-07-25 00:00:00+00:00,2025-07-25 01:00:00+00:00,AUDUSD=X,1h,fx,short,tp,1,3.0,0.2553,2.7447,58.74,161.23,6035.38,4
2025-07-25 01:00:00+00:00,2025-07-28 07:00:00+00:00,USDCHF=X,1h,fx,short,sl,0,-1.0,0.0762,-1.0762,60.35,-64.95,5970.42,4
2025-07-25 01:00:00+00:00,2025-07-25 10:00:00+00:00,SI=F,1h,commodities,short,tp,1,3.0,0.2329,2.7671,59.7,165.2,6135.63,5
2025-07-25 08:00:00+00:00,2025-07-28 00:00:00+00:00,USDJPY=X,4h,fx,short,sl,0,-1.0,0.0439,-1.0439,61.36,-64.05,6071.58,5
2025-07-25 12:00:00+00:00,2025-07-28 12:00:00+00:00,GBPUSD=X,4h,fx,long,sl,0,-1.0,0.1251,-1.1251,60.72,-68.31,6003.27,5
2025-07-25 19:30:00+00:00,2025-07-28 13:30:00+00:00,MSFT,1h,us_stocks,long,sl,0,-1.0,0.2195,-1.2195,60.03,-73.21,5930.06,5
2025-07-28 00:00:00+00:00,2025-08-09 00:00:00+00:00,ETH-USD,1d,crypto,short,sl,0,-1.0,0.0646,-1.0646,59.3,-63.13,5866.93,5
2025-07-28 07:00:00+00:00,2025-07-29 00:00:00+00:00,NZDUSD=X,1h,fx,long,sl,0,-1.0,0.1375,-1.1375,58.67,-66.74,5800.19,5
2025-07-28 12:00:00+00:00,2025-07-29 12:00:00+00:00,XOM,4h,us_stocks,short,sl,0,-1.0,0.0614,-1.0614,58.0,-61.56,5738.63,5
2025-07-28 13:30:00+00:00,2025-07-28 14:30:00+00:00,PG,1h,us_stocks,long,sl,0,-1.0,0.2979,-1.2979,57.39,-74.48,5664.15,5
2025-07-28 14:30:00+00:00,2025-08-01 13:30:00+00:00,TSLA,1h,us_stocks,short,tp,1,3.0,0.0293,2.9707,56.64,168.26,5832.41,5
2025-07-29 00:00:00+00:00,2025-08-05 00:00:00+00:00,XLE,1d,etfs,short,tp,1,3.0,0.0344,2.9656,58.32,172.97,6005.38,5
2025-07-29 12:00:00+00:00,2025-07-30 12:00:00+00:00,PG,4h,us_stocks,long,sl,0,-1.0,0.0804,-1.0804,60.05,-64.88,5940.5,5
2025-07-30 12:00:00+00:00,2025-07-30 16:00:00+00:00,USDCAD=X,4h,fx,short,sl,0,-1.0,0.1131,-1.1131,59.41,-66.12,5874.38,5
2025-07-30 16:00:00+00:00,2025-09-11 16:00:00+00:00,COST,4h,us_stocks,long,timeout,0,1.2535,0.0212,1.2323,58.74,72.39,5946.77,5
2025-08-01 13:30:00+00:00,2025-08-01 15:30:00+00:00,^RUT,1h,indices,long,tp,1,3.0,0.2151,2.7849,59.47,165.61,6112.38,5
2025-08-01 17:00:00+00:00,2025-08-04 16:00:00+00:00,EURJPY=X,1h,fx,long,sl,0,-1.0,0.0701,-1.0701,61.12,-65.41,6046.97,5
2025-08-04 16:00:00+00:00,2025-08-07 08:00:00+00:00,AUDJPY=X,4h,fx,long,tp,1,3.0,0.0552,2.9448,60.47,178.07,6225.03,5
2025-08-05 00:00:00+00:00,2025-08-08 00:00:00+00:00,GOOGL,1d,us_stocks,short,sl,0,-1.0,0.041,-1.041,62.25,-64.8,6160.23,5
2025-08-07 08:00:00+00:00,2025-08-07 14:00:00+00:00,CL=F,1h,commodities,long,sl,0,-1.0,0.2724,-1.2724,61.6,-78.38,6081.85,5
2025-08-07 12:00:00+00:00,2025-08-07 20:00:00+00:00,ETH-USD,4h,crypto,short,sl,0,-1.0,0.5547,-1.5547,60.82,-94.56,5987.29,5
2025-08-07 15:30:00+00:00,2025-08-07 16:30:00+00:00,MA,1h,us_stocks,long,sl,0,-1.0,0.1251,-1.1251,59.87,-67.36,5919.93,5
2025-08-07 17:30:00+00:00,2025-08-08 13:30:00+00:00,SPY,1h,etfs,long,tp,1,3.0,0.2122,2.7878,59.2,165.04,6084.96,5
2025-08-07 20:00:00+00:00,2025-08-07 21:00:00+00:00,EURUSD=X,1h,fx,short,sl,0,-1.0,0.2256,-1.2256,60.85,-74.58,6010.38,5
2025-08-08 00:00:00+00:00,2025-08-15 00:00:00+00:00,CVX,1d,us_stocks,short,sl,0,-1.0,0.0528,-1.0528,60.1,-63.28,5947.1,4
2025-08-08 02:00:00+00:00,2025-08-08 03:00:00+00:00,BZ=F,1h,commodities,short,tp,1,3.0,0.267,2.733,59.47,162.54,6109.64,5
2025-08-08 06:00:00+00:00,2025-08-08 15:00:00+00:00,BTC-USD,1h,crypto,long,sl,0,-1.0,1.1609,-2.1609,61.1,-132.02,5977.62,5
2025-08-08 13:30:00+00:00,2025-08-11 13:30:00+00:00,TSLA,1h,us_stocks,short,sl,0,-1.0,0.0573,-1.0573,59.78,-63.2,5914.42,5
2025-08-08 15:30:00+00:00,2025-08-11 13:30:00+00:00,MSFT,1h,us_stocks,long,tp,1,3.0,0.2384,2.7616,59.14,163.33,6077.75,5
2025-08-09 04:00:00+00:00,2025-08-09 08:00:00+00:00,SOL-USD,4h,crypto,short,sl,0,-1.0,0.3093,-1.3093,60.78,-79.58,5998.17,5
2025-08-09 08:00:00+00:00,2025-08-10 12:00:00+00:00,BTC-USD,4h,crypto,short,sl,0,-1.0,0.5258,-1.5258,59.98,-91.52,5906.65,5
2025-08-11 00:00:00+00:00,2025-08-27 00:00:00+00:00,XOM,1d,us_stocks,long,tp,1,3.0,0.035,2.965,59.07,175.13,6081.78,5
2025-08-11 13:30:00+00:00,2025-08-11 15:30:00+00:00,TSLA,1h,us_stocks,short,sl,0,-1.0,0.0529,-1.0529,60.82,-64.04,6017.75,4
2025-08-11 13:30:00+00:00,2025-08-11 16:30:00+00:00,AVGO,1h,us_stocks,long,tp,1,3.0,0.1156,2.8844,60.18,173.58,6191.32,5
2025-08-11 15:30:00+00:00,2025-08-11 17:30:00+00:00,PG,1h,us_stocks,short,sl,0,-1.0,0.1676,-1.1676,61.91,-72.29,6119.03,5
2025-08-11 19:30:00+00:00,2025-08-12 13:30:00+00:00,^DJI,1h,indices,long,tp,1,3.0,0.2356,2.7644,61.19,169.15,6288.19,4
2025-08-11 20:00:00+00:00,2025-08-12 05:00:00+00:00,EURUSD=X,1h,fx,short,sl,0,-1.0,0.1761,-1.1761,62.88,-73.95,6214.23,5
2025-08-12 06:00:00+00:00,2025-08-12 12:00:00+00:00,EURJPY=X,1h,fx,long,tp,1,3.0,0.2013,2.7987,62.14,173.92,6388.15,5
2025-08-12 12:00:00+00:00,2025-08-12 16:00:00+00:00,GBPUSD=X,4h,fx,short,sl,0,-1.0,0.1152,-1.1152,63.88,-71.24,6316.91,5
2025-08-12 13:30:00+00:00,2025-08-12 15:30:00+00:00,IWM,1h,etfs,short,sl,0,-1.0,0.0922,-1.0922,63.17,-69.0,6247.92,5
2025-08-12 15:30:00+00:00,2025-08-12 19:30:00+00:00,NVDA,1h,us_stocks,short,sl,0,-1.0,0.1255,-1.1255,62.48,-70.32,6177.6,5
2025-08-12 17:30:00+00:00,2025-08-13 18:30:00+00:00,MSFT,1h,us_stocks,short,tp,1,3.0,0.155,2.845,61.78,175.75,6353.35,5
2025-08-12 19:30:00+00:00,2025-08-13 13:30:00+00:00,MA,1h,us_stocks,short,sl,0,-1.0,0.2139,-1.2139,63.53,-77.12,6276.23,5
2025-08-13 13:30:00+00:00,2025-08-13 19:30:00+00:00,XOM,1h,us_stocks,long,tp,1,3.0,0.151,2.849,62.76,178.81,6455.04,5
2025-08-14 00:00:00+00:00,2025-08-14 12:00:00+00:00,AUDUSD=X,4h,fx,short,tp,1,3.0,0.0588,2.9412,64.55,189.85,6644.89,4
2025-08-14 00:00:00+00:00,2025-08-18 00:00:00+00:00,BTC-USD,1d,crypto,long,sl,0,-1.0,0.2148,-1.2148,66.45,-80.72,6564.17,5
2025-08-14 12:00:00+00:00,2025-08-15 16:00:00+00:00,XRP-USD,4h,crypto,long,sl,0,-1.0,0.1726,-1.1726,65.64,-76.97,6487.19,5
2025-08-15 00:00:00+00:00,2025-08-21 00:00:00+00:00,WMT,1d,us_stocks,long,sl,0,-1.0,0.0414,-1.0414,64.87,-67.55,6419.64,5
2025-08-15 17:00:00+00:00,2025-08-18 04:00:00+00:00,EURJPY=X,1h,fx,short,sl,0,-1.0,0.0617,-1.0617,64.2,-68.16,6351.48,5
2025-08-18 00:00:00+00:00,2025-08-19 00:00:00+00:00,MSFT,1d,us_stocks,long,sl,0,-1.0,0.0505,-1.0505,63.51,-66.72,6284.76,5
2025-08-18 05:00:00+00:00,2025-08-18 06:00:00+00:00,ETH-USD,1h,crypto,long,sl,0,-1.0,0.4501,-1.4501,62.85,-91.13,6193.62,5
2025-08-18 06:00:00+00:00,2025-08-18 09:00:00+00:00,BTC-USD,1h,crypto,long,sl,0,-1.0,2.4576,-3.4576,61.94,-214.15,5979.47,5
2025-08-18 09:00:00+00:00,2025-08-18 17:00:00+00:00,XRP-USD,1h,crypto,long,tp,1,3.0,0.4754,2.5246,59.79,150.96,6130.43,5
2025-08-18 17:00:00+00:00,2025-08-18 21:00:00+00:00,XRP-USD,1h,crypto,short,sl,0,-1.0,0.9734,-1.9734,61.3,-120.98,6009.45,5
